id,observed_on_string,observed_on,time_observed_at,time_zone,user_login,updated_at,quality_grade,license,url,image_url,tag_list,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
37030500,2019/12/27 12:07 PM -0300,2019-12-27,2019-12-27 15:07:00 UTC,Brasilia,claudiasimonster,2021-04-14 20:36:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37030500,https://inaturalist-open-data.s3.amazonaws.com/photos/58635986/medium.jpg,"",2,0,false,"Jacinto Vera, Montevideo, Departamento de Montevideo, Uruguay",-34.87631138,-56.1724350215,61,,,,61,,open,false,,,Salamanquesa Común,Tarentola mauritanica,Salamanquesa Común,Reptilia,33602
37101625,2019-12-30 12:50:00 PM GMT-03:00,2019-12-30,2019-12-30 15:50:00 UTC,Brasilia,jimjam920,2020-01-03 17:40:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37101625,https://inaturalist-open-data.s3.amazonaws.com/photos/58761592/medium.jpeg,"",2,0,false,"Maldonado Department, Uruguay",-34.643800826,-54.6400281787,2324,,,,2324,,open,false,gps,gps,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
37178679,2019/12/29 1:34 PM -0300,2019-12-29,2019-12-29 16:34:00 UTC,Montevideo,leo_lagos,2021-12-13 15:37:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37178679,https://inaturalist-open-data.s3.amazonaws.com/photos/58895341/medium.jpg,"",2,0,false,"Rocha Department, Uruguay",-34.3058678671,-53.8176141407,748,,,,748,,open,false,,,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
37394688,2020-01-07 3:49:51 PM GMT-03:00,2020-01-07,2020-01-07 18:49:51 UTC,Montevideo,lagunagarzon,2022-01-14 16:22:26 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/37394688,https://inaturalist-open-data.s3.amazonaws.com/photos/59274679/medium.jpeg,"",2,0,false,"El Bonete, Rocha, Uruguay",-34.7612724304,-54.5439071655,,,,,,,open,false,gps,gps,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
37394910,2020-01-03 7:20:45 PM GMT-03:00,2020-01-03,2020-01-03 22:20:45 UTC,Montevideo,lagunagarzon,2022-02-21 04:27:41 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/37394910,https://inaturalist-open-data.s3.amazonaws.com/photos/59274941/medium.jpeg,"",3,0,false,"20402 José Ignacio, Departamento de Maldonado, Uruguay",-34.791103363,-54.5820884705,,,,,,,open,false,gps,gps,Culebra del Pastizal,Philodryas patagoniensis,Culebra del Pastizal,Reptilia,1250061
37589281,2020-01-13 6:30:00 PM GMT-03:00,2020-01-13,2020-01-13 21:30:00 UTC,Brasilia,beln15,2020-01-15 11:07:10 UTC,research,,https://www.inaturalist.org/observations/37589281,https://static.inaturalist.org/photos/59618258/medium.jpeg,"",3,0,false,"Fray Bentos, Departamento de Río Negro, Uruguay",-33.1200398153,-58.3325693384,19,,,,19,,open,false,gps,gps,Erythrolamprus poecilogyrus sublineatus,Erythrolamprus poecilogyrus sublineatus,,Reptilia,540416
37621275,Fri Apr 27 2018 16:21:03 GMT-0300 (GMT-3),2018-04-27,2018-04-27 19:21:03 UTC,Brasilia,gabriellaufer,2022-02-21 04:30:26 UTC,research,CC0,https://www.inaturalist.org/observations/37621275,https://inaturalist-open-data.s3.amazonaws.com/photos/59675498/medium.jpg,"",4,0,false,"Sección 05, Sección 05, Cerro Largo, UY",-31.8759466667,-54.1742866667,,,,,,,open,false,,,Jaeger's Ground Snake,Erythrolamprus jaegeri,Culebra verde de vientre rojo,Reptilia,539033
37684330,2020-01-17 2:45:18 PM GMT-03:00,2020-01-17,2020-01-17 17:45:18 UTC,Brasilia,nai6,2020-01-17 18:26:07 UTC,research,,https://www.inaturalist.org/observations/37684330,https://static.inaturalist.org/photos/59792258/medium.jpeg,"",2,0,false,"27204 Rocha, Uruguay",-33.984535,-53.5402933333,7,,,,7,,open,false,,,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
37686531,2019-12-28,2019-12-28,,Montevideo,smantaras,2022-01-18 21:32:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37686531,https://inaturalist-open-data.s3.amazonaws.com/photos/59796372/medium.jpeg,"",3,0,false,"Entrada de casa, Nuevo Malvín, Montevideo.",-34.8935583895,-56.1107169092,88,,,,88,,open,false,gps,gps,Salamanquesa Común,Tarentola mauritanica,Salamanquesa Común,Reptilia,33602
37706393,2019/12/31 6:22 PM CET,2019-12-31,2019-12-31 17:22:00 UTC,Bern,natalieraeber,2021-03-21 15:34:40 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/37706393,https://inaturalist-open-data.s3.amazonaws.com/photos/59830756/medium.jpg,dead,2,0,false,Uruguay,-34.797306042,-54.3801734302,31,,,,28790,,obscured,true,,,Caouanne,Caretta caretta,Tortuga caguama,Reptilia,39665
37801651,2005/11/02 1:11 PM HST,2005-11-02,2005-11-02 23:11:00 UTC,Hawaii,diego_caballero,2022-01-30 22:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37801651,https://inaturalist-open-data.s3.amazonaws.com/photos/60000511/medium.jpeg,"",1,0,false,"Rocha, Uruguay",-33.9052479006,-53.5137736646,1000,,,,1000,,open,false,,,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
37804656,Thu Apr 04 2019 10:33:04 GMT-0300 (GMT-3),2019-04-04,2019-04-04 13:33:04 UTC,Brasilia,gabriellaufer,2022-02-21 04:34:28 UTC,research,CC0,https://www.inaturalist.org/observations/37804656,https://inaturalist-open-data.s3.amazonaws.com/photos/60005757/medium.jpg,"",2,0,false,"Sección 02, Sección 02, Salto, UY",-31.30145,-57.919255,,,,,,,open,false,,,Black-headed Snake,Tantilla melanocephala,Culebra de cabeza negra,Reptilia,28498
37812020,2020-01-21 7:00:00 AM GMT-03:00,2020-01-21,2020-01-21 10:00:00 UTC,Montevideo,rpereirag,2022-01-06 12:41:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37812020,https://inaturalist-open-data.s3.amazonaws.com/photos/60018832/medium.jpg,"",3,1,false,"11000 Montevideo, Departamento de Montevideo, Uruguay",-34.9036689272,-56.2079865485,1325,,,,1325,,open,false,gps,gps,Tropical House Gecko,Hemidactylus mabouia,Geco casero tropical,Reptilia,68492
37850315,2006/01/25 4:31 PM PST,2006-01-25,2006-01-26 00:31:00 UTC,Pacific Time (US & Canada),chebizarro,2021-03-06 17:45:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37850315,https://inaturalist-open-data.s3.amazonaws.com/photos/60084278/medium.jpeg,"",3,0,false,Uruguay,-33.8819669611,-53.5907166787,507,,,,28902,,obscured,true,,,Green Sea Turtle,Chelonia mydas,Tortuga verde,Reptilia,39659
37853964,2020/01/06 2:38 PM GMT,2020-01-06,2020-01-06 14:38:00 UTC,Europe/London,flo_grattarola,2021-12-09 23:43:24 UTC,research,CC0,https://www.inaturalist.org/observations/37853964,https://inaturalist-open-data.s3.amazonaws.com/photos/60081351/medium.jpeg,"",1,0,false,"Rincón del Enano, Maldonado Department, Uruguay",-34.3114016974,-54.72643972,20,,,,20,,open,false,,,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
37915245,Wed Jan 22 2020 16:48:12 GMT-0300 (GMT-3),2020-01-22,2020-01-22 19:48:12 UTC,Brasilia,gabriellaufer,2021-12-14 11:05:39 UTC,research,CC0,https://www.inaturalist.org/observations/37915245,https://inaturalist-open-data.s3.amazonaws.com/photos/60180721/medium.jpg,"",1,0,false,"Sección 06, Sección 06, Maldonado, UY",-34.8789149497,-54.81707409,590,,,,590,,,false,,,Ophiodes vertebralis,Ophiodes vertebralis,Viborita de cristal,Reptilia,31996
37937783,2020/01/12 10:45 AM -0300,2020-01-12,2020-01-12 13:45:00 UTC,Brasilia,marcelocasacuberta,2020-01-28 21:16:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37937783,https://inaturalist-open-data.s3.amazonaws.com/photos/60219679/medium.jpg,"",2,0,false,"Rocha Department, Uruguay",-34.322083293,-54.4505134047,7813,,,,7813,,open,false,,,Tegu blanco y negro,Salvator merianae,Lagarto Overo,Reptilia,318758
38103892,2014/11/03 8:03 PM -0200,2014-11-03,2014-11-03 22:03:00 UTC,Mid-Atlantic,diego_caballero,2022-01-30 22:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38103892,https://inaturalist-open-data.s3.amazonaws.com/photos/60511000/medium.jpg,"",2,0,false,"Departamento de Paysandú, Uruguay",-32.0799020504,-57.9275282414,2000,,,,2000,,open,false,,,South American Hognose Snake,Xenodon dorbignyi,falsa yarará de hocico ñato,Reptilia,146537
38110784,2019/11/22 1:35 PM -0300,2019-11-22,2019-11-22 16:35:00 UTC,Montevideo,rafatosi,2021-12-29 17:50:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/38110784,https://inaturalist-open-data.s3.amazonaws.com/photos/60523569/medium.jpeg,"",0,0,false,Arerunguá,-31.698957078,-56.7299301644,30707,,,,30707,,,false,,,Tortuga de laguna,Phrynops hilarii,Tortuga de laguna,Reptilia,39626
38126318,2019/11/23 12:13 PM -0300,2019-11-23,2019-11-23 15:13:00 UTC,Montevideo,rafatosi,2022-01-24 22:17:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/38126318,https://inaturalist-open-data.s3.amazonaws.com/photos/60550858/medium.jpeg,"",3,0,false,Posada Bichadero,-31.3598402587,-55.9850751543,2100,,,,2100,,,false,,,Uruguay Marked  Gecko,Homonota uruguayensis,,Reptilia,34406
38151875,2020/01/07 12:29 PM -0300,2020-01-07,2020-01-07 15:29:00 UTC,Montevideo,leo_lagos,2021-12-13 15:37:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38151875,https://inaturalist-open-data.s3.amazonaws.com/photos/60596468/medium.jpg,"",2,0,false,"Rocha Department, Uruguay",-34.4187481289,-53.8492678627,2359,,,,2359,,open,false,,,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
38246368,Sun Feb 02 2020 02:59:02 GMT-0300 (GMT-3),2020-02-02,2020-02-02 05:59:02 UTC,Brasilia,gabriellaufer,2021-12-14 11:05:39 UTC,research,CC0,https://www.inaturalist.org/observations/38246368,https://inaturalist-open-data.s3.amazonaws.com/photos/60759968/medium.jpg,"",6,0,false,"Sección 06, Sección 06, Maldonado, UY",-34.8785938578,-54.8170348298,670,,,,670,,open,false,,,South American Hognose Snake,Xenodon dorbignyi,falsa yarará de hocico ñato,Reptilia,146537
38280425,2020/02/03 3:20 PM UTC,2020-02-03,,UTC,jmass,2020-02-04 15:48:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38280425,https://inaturalist-open-data.s3.amazonaws.com/photos/60815126/medium.jpeg,"",1,0,false,"Maldonado Department, Uruguay",-34.8628804988,-55.2597880028,3135,,,,3135,,open,false,,,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
38284178,2020-02-04 12:35:47 AM GMT-03:00,2020-02-04,2020-02-04 03:35:47 UTC,Brasilia,pablopay,2021-12-21 12:57:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38284178,https://inaturalist-open-data.s3.amazonaws.com/photos/60822620/medium.png,"",1,0,false,"Departamento de Paysandú, Uruguay",-32.3289060555,-57.9321168736,9,,,,9,,open,false,gps,gps,Golden Liophis,Erythrolamprus semiaureus,Culebra parda,Reptilia,539697
38360580,2011/11/08 10:59 AM UTC,2011-11-08,,UTC,barrylyons,2020-02-11 12:33:45 UTC,research,,https://www.inaturalist.org/observations/38360580,https://static.inaturalist.org/photos/60956374/medium.jpeg,"",2,0,false,"Colonia Department, Uruguay",-34.438151,-57.878809,,,,,,,open,false,,,Teius oculatus,Teius oculatus,Lagartija verde común,Reptilia,113828
38438110,2020-02-08 5:54:58 PM GMT-03:00,2020-02-08,2020-02-08 20:54:58 UTC,Brasilia,valentin94,2020-02-10 13:39:39 UTC,research,,https://www.inaturalist.org/observations/38438110,https://static.inaturalist.org/photos/61089181/medium.jpeg,"",1,0,false,"Limites Seccional 20 de Policia, Montevideo, Departamento de Montevideo, Uruguay",-34.8419342041,-56.4009132385,,,,,,,open,false,gps,gps,Liolaemus wiegmannii,Liolaemus wiegmannii,Lagartija de Wiegmann,Reptilia,39101
38509747,2018/12/23 6:16 PM -0300,2018-12-23,2018-12-23 20:16:00 UTC,Brasilia,ines_da_rosa,2021-11-01 15:13:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38509747,https://inaturalist-open-data.s3.amazonaws.com/photos/61213881/medium.jpg,"",7,0,false,"Lomas de Carmelo, Carmelo, Departamento de Colonia, Uruguay",-34.0121073,-58.2833041,1523,,,,1523,,,false,,,Urutu Lancehead,Bothrops alternatus,Crucera,Reptilia,539037
38523786,2019-09-01 12:00:00 PM GMT-03:00,2019-09-01,2019-09-01 15:00:00 UTC,Montevideo,rpereirag,2022-01-06 12:41:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38523786,https://inaturalist-open-data.s3.amazonaws.com/photos/61238896/medium.jpeg,"",1,0,false,"Iporá, Maldonado, Departamento de Maldonado, Uruguay",-34.9111580839,-54.9704029039,11,,,,11,,open,false,gps,gps,Dumeril's Diadem Snake,Phalotris lemniscatus,,Reptilia,109233
38586837,Wed Feb 12 2020 20:43:45 GMT-0300 (GMT-3),2020-02-12,2020-02-12 23:43:45 UTC,Brasilia,matt260,2022-02-22 02:57:00 UTC,research,,https://www.inaturalist.org/observations/38586837,https://static.inaturalist.org/photos/61346444/medium.jpg,"",5,1,false,"Los Romances, El Tesoro, Maldonado, UY",-34.91153,-54.85621667,19,,,,19,,open,false,,,Amazon False Coral Snake,Oxyrhopus rhombifer,Falsa coral,Reptilia,29153
38654721,2020-02-14,2020-02-14,,UTC,matilderodriguez,2022-02-22 02:58:01 UTC,research,,https://www.inaturalist.org/observations/38654721,https://static.inaturalist.org/photos/61466368/medium.jpg,"",5,0,false,"Araminda, Departamento de Canelones, Uruguay",-34.7787237107,-55.553137958,32,,,,32,,open,false,gps,gps,Falsa coral,Oxyrhopus rhombifer,Falsa coral,Reptilia,29153
38672938,Tue Feb 11 2020 17:42:22 GMT-0300 (GMT-3),2020-02-11,2020-02-11 20:42:22 UTC,Brasilia,gabriellaufer,2021-12-14 11:05:39 UTC,research,CC0,https://www.inaturalist.org/observations/38672938,https://inaturalist-open-data.s3.amazonaws.com/photos/61498523/medium.jpg,"",4,0,false,"Sección 02, Sección 02, Paysandú, UY",-32.3420064594,-58.0227904078,445,,,,445,,open,false,,,falsa yarará de hocico ñato,Xenodon dorbignyi,falsa yarará de hocico ñato,Reptilia,146537
38768129,2020-02-17 6:15:01 PM GMT-03:00,2020-02-17,2020-02-17 21:15:01 UTC,Montevideo,lagunagarzon,2022-01-14 16:22:26 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/38768129,https://inaturalist-open-data.s3.amazonaws.com/photos/61667353/medium.jpeg,"",2,0,false,"20402 José Ignacio, Departamento de Maldonado, Uruguay",-34.80480908,-54.58350655,3,,,,3,,open,false,,,Musurana marrón,Paraphimophis rusticus,Musurana marrón,Reptilia,539045
39204959,2020/02/22 2:50 PM -0300,2020-02-22,2020-02-22 17:50:00 UTC,Montevideo,leo_lagos,2021-12-13 15:37:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39204959,https://inaturalist-open-data.s3.amazonaws.com/photos/62166796/medium.jpg,"",5,0,false,"Costa de Oro, Rocha, Uruguay",-34.4197390452,-53.8662624588,1177,,,,1177,,open,false,,,Culebra esmeralda,Philodryas aestiva,Culebra esmeralda,Reptilia,146349
39205986,2020/02/23 12:29 PM -0300,2020-02-23,2020-02-23 15:29:00 UTC,Montevideo,leo_lagos,2021-12-13 15:37:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39205986,https://inaturalist-open-data.s3.amazonaws.com/photos/62168443/medium.jpg,"",2,0,false,"Costa de Oro, Rocha, Uruguay",-34.4197390452,-53.8662624588,1177,,,,1177,,open,false,,,Tegu blanco y negro,Salvator merianae,Lagarto Overo,Reptilia,318758
39242694,2020-02-26 11:10:02 AM GMT-03:00,2020-02-26,2020-02-26 14:10:02 UTC,Montevideo,diego_caballero,2022-01-30 22:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39242694,https://inaturalist-open-data.s3.amazonaws.com/photos/62234028/medium.jpeg,"",0,0,false,"Unnamed Road 20002, 20002 Balneario Buenos Aires, Departamento de Maldonado, Uruguay",-34.8957300972,-54.8005556222,,,,,,,open,false,gps,gps,Teius oculatus,Teius oculatus,Lagartija verde común,Reptilia,113828
39265182,2020/02/26 9:14 PM -0300,2020-02-26,2020-02-27 00:14:00 UTC,Montevideo,pablobaldu,2021-12-13 00:26:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39265182,https://inaturalist-open-data.s3.amazonaws.com/photos/62273215/medium.jpeg,"",6,0,false,"Villa Serrana, Departamento de Lavalleja, Uruguay",-34.3220583,-54.9859676,2255,,,,2255,,open,false,,,Bothrops pubescens,Bothrops pubescens,Yara,Reptilia,539421
39343062,2019/01/03 7:27 PM -0300,2019-01-03,2019-01-03 21:27:00 UTC,Brasilia,tania_trasante,2021-06-07 20:15:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39343062,https://inaturalist-open-data.s3.amazonaws.com/photos/62394685/medium.jpeg,"",1,0,false,"Rocha, Uruguay",-34.4227383545,-53.8747800125,1694,,,,1694,,open,false,,,Culebra del Pastizal,Philodryas patagoniensis,Culebra del Pastizal,Reptilia,1250061
39350552,2020-01-30 1:45:16 PM GMT-03:00,2020-01-30,2020-01-30 16:45:16 UTC,Montevideo,diego_caballero,2022-01-30 22:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39350552,https://inaturalist-open-data.s3.amazonaws.com/photos/62417674/medium.jpeg,"",0,0,false,"Departamento de Treinta y Tres, Uruguay",-33.2737644444,-55.0915045583,,,,,,,open,false,gps,gps,Culebra verde y amarilla,Erythrolamprus poecilogyrus,Culebra verde y amarilla,Reptilia,539693
39350716,2019-12-20 10:35:07 AM GMT-03:00,2019-12-20,2019-12-20 13:35:07 UTC,Montevideo,diego_caballero,2022-01-30 22:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39350716,https://inaturalist-open-data.s3.amazonaws.com/photos/62417965/medium.jpeg,"",0,0,false,"Departamento de Florida, Uruguay",-34.0999127997,-56.0884519,,,,,,,open,false,gps,gps,Brazilian Green Racer,Philodryas aestiva,Culebra esmeralda,Reptilia,146349
39421683,Sun Mar 01 2020 13:15:04 GMT-0300 (GMT-3),2020-03-01,2020-03-01 16:15:04 UTC,Brasilia,gabriellaufer,2021-12-14 11:05:39 UTC,research,CC0,https://www.inaturalist.org/observations/39421683,https://inaturalist-open-data.s3.amazonaws.com/photos/62541460/medium.jpg,"",4,0,false,"Rambla Lorenzo Batlle Pacheco, Maldonado, Maldonado, UY",-34.9244378161,-54.8815969839,149,,,,149,,open,false,,,Liolaemus wiegmannii,Liolaemus wiegmannii,Lagartija de Wiegmann,Reptilia,39101
39455664,Mon Mar 02 2020 09:16:39 GMT-0300 (GMT-3),2020-03-02,2020-03-02 12:16:39 UTC,Brasilia,gabriellaufer,2021-12-14 11:05:39 UTC,research,CC0,https://www.inaturalist.org/observations/39455664,https://inaturalist-open-data.s3.amazonaws.com/photos/62603045/medium.jpg,"",2,0,false,"Sección 06, Sección 06, Maldonado, UY",-34.8794113844,-54.8160247699,1301,,,,1301,,open,false,,,Keeled Sepia Snake,Thamnodynastes hypoconia,,Reptilia,114000
39461806,2020-03-02 11:42:42 AM GMT-03:00,2020-03-02,2020-03-02 14:42:42 UTC,Brasilia,jcmombach,2020-08-30 16:12:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39461806,https://inaturalist-open-data.s3.amazonaws.com/photos/62612187/medium.jpeg,"",1,0,false,Uruguay,-34.055318,-53.546398,1757,,,,1757,,open,false,gps,gps,Salvator merianae,Salvator merianae,Lagarto Overo,Reptilia,318758
39532208,Wed Mar 04 2020 12:16:34 GMT-0300 (GMT-3),2020-03-04,2020-03-04 15:16:34 UTC,Montevideo,santiagomailhos,2022-02-19 19:14:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39532208,https://inaturalist-open-data.s3.amazonaws.com/photos/62728908/medium.jpg,"",3,0,false,"Alfonso Brocqua, Montevideo, Montevideo, UY",-34.87824167,-56.0530805,10,,,,10,,,false,,,Hydromedusa tectifera,Hydromedusa tectifera,Tortuga cuello de serpiente,Reptilia,39633
39629492,2020/02/27 5:10 AM HST,2020-02-27,2020-02-27 15:10:00 UTC,Hawaii,gabriellaufer,2021-12-14 11:05:39 UTC,research,CC0,https://www.inaturalist.org/observations/39629492,https://inaturalist-open-data.s3.amazonaws.com/photos/62890510/medium.jpg,"",5,0,false,"27202 Barra de Valizas, Rocha, Uruguay",-34.338105715,-53.7927050149,2840,,,,2840,,open,false,,,South American Hognose Snake,Xenodon dorbignyi,falsa yarará de hocico ñato,Reptilia,146537
39629561,2019/02/27 2:12 PM HST,2019-02-27,2019-02-28 00:12:00 UTC,Hawaii,gabriellaufer,2021-12-14 11:05:39 UTC,research,CC0,https://www.inaturalist.org/observations/39629561,https://inaturalist-open-data.s3.amazonaws.com/photos/62890931/medium.jpg,"",2,0,false,"27202 Barra de Valizas, Rocha, Uruguay",-34.33855211,-53.7903174677,7813,,,,7813,,open,false,,,falsa yarará de hocico ñato,Xenodon dorbignyi,falsa yarará de hocico ñato,Reptilia,146537
39631452,2020-02-25 12:29:51 PM GMT-03:00,2020-02-25,2020-02-25 15:29:51 UTC,Buenos Aires,noelia,2021-12-14 21:13:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/39631452,https://inaturalist-open-data.s3.amazonaws.com/photos/62894462/medium.jpeg,"",2,0,false,"Rocha, UY",-34.5493520624,-53.865180004,,,,,28818,,obscured,true,gps,gps,Black Spine-necked Swamp Turtle,Acanthochelys spixii,Tortuga canaleta mesopotámica,Reptilia,39611
39631794,Wed Oct 10 2018 08:33:16 GMT-0300 (GMT-3),2018-10-10,2018-10-10 11:33:16 UTC,Brasilia,gabriellaufer,2021-12-14 11:05:39 UTC,research,CC0,https://www.inaturalist.org/observations/39631794,https://inaturalist-open-data.s3.amazonaws.com/photos/62894860/medium.jpg,"",4,0,false,"Sección 05, Paysandú, UY",-32.2002621733,-57.2385032872,8862,,,,8862,,open,false,,,Bolivian Tree Snake,Dipsas turgida,,Reptilia,797653
40135656,2015/11/22 3:54 PM EST,2015-11-22,2015-11-22 20:54:00 UTC,Eastern Time (US & Canada),sdrovetski,2020-03-17 19:41:00 UTC,research,,https://www.inaturalist.org/observations/40135656,https://static.inaturalist.org/photos/63750260/medium.jpg,"",4,0,false,"Rocha Department, Uruguay",-33.743,-53.78,,,,,,,open,false,,,Gunther´s Striped Snake,Lygophis anomalus,Culebra de líneas amarillas,Reptilia,104905
40160229,2015/11/25 4:15 PM EST,2015-11-25,2015-11-25 21:15:00 UTC,Eastern Time (US & Canada),sdrovetski,2022-02-22 03:16:10 UTC,research,,https://www.inaturalist.org/observations/40160229,https://static.inaturalist.org/photos/63760479/medium.jpg,"",2,1,false,"Rocha Department, Uruguay",-33.743,-53.78,,,,,,,open,false,,,Philodryas aestiva subcarinata,Philodryas aestiva subcarinata,,Reptilia,540481
40160231,2015/11/25 4:32 PM EST,2015-11-25,2015-11-25 21:32:00 UTC,Eastern Time (US & Canada),sdrovetski,2020-04-20 06:41:04 UTC,research,,https://www.inaturalist.org/observations/40160231,https://static.inaturalist.org/photos/63760517/medium.jpg,"",2,0,false,"Rocha Department, Uruguay",-33.743,-53.78,,,,,,,open,false,,,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
40165230,2015/11/30 8:25 PM EST,2015-11-30,2015-12-01 01:25:00 UTC,Eastern Time (US & Canada),sdrovetski,2020-04-20 06:40:41 UTC,research,,https://www.inaturalist.org/observations/40165230,https://static.inaturalist.org/photos/63799143/medium.jpg,"",2,0,false,"Cerro Largo Department, Uruguay",-32.009,-53.858,,,,,,,open,false,,,Argentine Black-and-white Tegu,Salvator merianae,Lagarto Overo,Reptilia,318758
40165436,2015/12/07 11:25 PM EST,2015-12-07,2015-12-08 04:25:00 UTC,Eastern Time (US & Canada),sdrovetski,2020-03-21 18:32:15 UTC,research,,https://www.inaturalist.org/observations/40165436,https://static.inaturalist.org/photos/63800165/medium.jpg,"",1,0,false,"Soriano Department, Uruguay",-33.695,-58.416,,,,,,,open,false,,,Keeled Sepia Snake,Thamnodynastes hypoconia,,Reptilia,114000
40219862,2006/04/04 12:17 PM -0300,2006-04-04,2006-04-04 15:17:00 UTC,Montevideo,diego_caballero,2022-01-30 22:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40219862,https://inaturalist-open-data.s3.amazonaws.com/photos/63890782/medium.jpeg,"",5,0,false,"Departamento de Rivera, Uruguay",-31.1556174563,-55.9441448047,5000,,,,5000,,open,false,,,Bothrops pubescens,Bothrops pubescens,Yara,Reptilia,539421
40251857,2012/04/24 4:25 PM CEST,2012-04-24,2012-04-24 14:25:00 UTC,Paris,paulschrijvershof,2021-02-08 01:46:10 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/40251857,https://inaturalist-open-data.s3.amazonaws.com/photos/63943826/medium.jpg,"",3,0,false,,-34.9760649869,-56.0851767722,61,,,,28762,,obscured,true,,,Loggerhead Sea Turtle,Caretta caretta,Tortuga caguama,Reptilia,39665
40389144,3/27/09,2009-03-27,,Copenhagen,natforlife,2020-03-25 04:10:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40389144,https://inaturalist-open-data.s3.amazonaws.com/photos/64131039/medium.jpeg,"",2,0,false,"Estancia, Tacuarembó Department, Uruguay",-32.0004898,-56.1847531,634,,,,634,,open,false,,,Tegu blanco y negro,Salvator merianae,Lagarto Overo,Reptilia,318758
40620278,2020-03-02,2020-03-02,,UTC,mattzarrr,2021-12-10 01:18:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40620278,https://inaturalist-open-data.s3.amazonaws.com/photos/64382367/medium.jpeg,"",5,0,false,Rincón de Sepultura,-30.5486774471,-56.3194052582,15,,,,15,,open,false,,,Bothrops pubescens,Bothrops pubescens,Yara,Reptilia,539421
40620279,2020-03-02,2020-03-02,,UTC,mattzarrr,2021-12-10 01:18:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40620279,https://inaturalist-open-data.s3.amazonaws.com/photos/64382373/medium.jpeg,"",1,0,false,"Artigas, Uruguay",-30.5486497281,-56.3194267159,15,,,,15,,,false,,,Tortuga de Laguna,Phrynops hilarii,Tortuga de laguna,Reptilia,39626
40657759,2018/12/27 8:24 PM -0300,2018-12-27,2018-12-27 22:24:00 UTC,Brasilia,daniel_hp,2021-12-13 19:27:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40657759,https://inaturalist-open-data.s3.amazonaws.com/photos/64447004/medium.jpeg,"",7,0,false,"Rincon De Paiva, Cerro Largo Department, Uruguay",-32.1660059614,-53.750606304,603,,,,603,,open,false,,,Bothrops pubescens,Bothrops pubescens,Yara,Reptilia,539421
